Unnamed: 0,ein,org_name,city,state_code,dei_last_updated,race_leader,gender1_leader,gender2_leader,orientation_leader,disability_status_leader,race_coleader,gender1_coleader,gender2_coleader,orientation_coleader,disability_status_coleader,total_board,asian_board,black_board,hispanic_board,middle_eastern_board,native_american_board,pacific_islander_board,white_board,multi_racial_board,other_ethnicity_board,race_decline_to_state_board,race_unknown_board,female_board,male_board,non_binary_board,gender_decline_to_state_board,gender_unknown_board,trans_board,cis_board,gender2_decline_to_state_board,gender2_unknown_board,lgbtqia_board,straight_board,orientation_decline_to_state_board,orientation_unknown_board,with_disability_board,without_disability_board,disability_decline_to_state_board,disability_unknown_board,total_senior_staff,asian_senior_staff,black_senior_staff,hispanic_senior_staff,middle_eastern_senior_staff,native_american_senior_staff,pacific_islander_senior_staff,white_senior_staff,multi_racial_senior_staff,other_ethnicity_senior_staff,race_decline_to_state_senior_staff,race_unknown_senior_staff,female_senior_staff,male_senior_staff,non_binary_senior_staff,gender_decline_to_state_senior_staff,gender_unknown_senior_staff,trans_senior_staff,cis_senior_staff,gender2_decline_to_state_senior_staff,gender2_unknown_senior_staff,lgbtqia_senior_staff,straight_senior_staff,orientation_decline_to_state_senior_staff,orientation_unknown_senior_staff,with_disability_senior_staff,without_disability_senior_staff,disability_decline_to_state_senior_staff,disability_unknown_senior_staff,total_staff,asian_staff,black_staff,hispanic_staff,middle_eastern_staff,native_american_staff,pacific_islander_staff,white_staff,multi_racial_staff,other_ethnicity_staff,race_decline_to_state_staff,race_unknown_staff,female_staff,male_staff,non_binary_staff,gender_decline_to_state_staff,gender_unknown_staff,trans_staff,cis_staff,gender2_decline_to_state_staff,gender2_unknown_staff,lgbtqia_staff,straight_staff,orientation_decline_to_state_staff,orientation_unknown_staff,with_disability_staff,without_disability_staff,disability_decline_to_state_staff,disability_unknown_staff,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female
532,261839249,The Young Center for Immigrant Childrens Rights,CHICAGO,IL,1692230400000000000,Hispanic/Latino/Latina/Latinx,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,18.0,11.11111111111111,0.0,33.33333333333333,,5.555555555555555,,50.0,,,,,50.0,50.0,,,,0.0,100.0,,,3.0,14.0,1.0,,0.0,18.0,,,10.0,20.0,,20.0,,,,60.0,,,,,90.0,,10.0,,,0.0,90.0,,1.0,1.0,9.0,,,,,,,106.0,6.60377358490566,3.7735849056603774,52.83018867924528,,,,36.79245283018868,,,,,90.56603773584906,5.660377358490567,3.7735849056603774,,,0.0,100.0,,,14.0,92.0,,,14.0,92.0,,,166844.75,0.0,-1.0,0.0,100.0,92773.1304347826,197173.0,9202507.0,www.theyoungcenter.org,96,10481518.0,100.0,50.0,80.0,,
533,261914515,Bellwether Education Partners Inc,Sudbury,MA,1620987127000000000,,,,,,,,,,,7.0,,28.57142857142857,14.285714285714285,,,,57.14285714285714,,,,,42.857142857142854,57.14285714285714,,,,,,,,,,,,,,,,5.0,,20.0,,,,,80.0,,,,,80.0,20.0,,,,,,,,,,,,,,,,63.0,6.349206349206349,30.158730158730158,1.5873015873015872,,,,61.904761904761905,,,,,77.77777777777779,22.22222222222222,,,,,,,,,,,,,,,,280482.22222222225,259471.5,-8.097506748225623,30.76923076923077,69.23076923076923,92140.67346938777,414283.0,12592012.0,BELLWETHEREDUCATION.ORG,111,18147451.0,80.0,50.0,66.66666666666666,80.0,0.0
534,262034843,Summit Public Schools,Redwood City,CA,1698364800000000000,Native Hawaiian/Pacific Islander,Female,Not transgender (cisgender),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,25.0,12.5,0.0,,,12.5,50.0,0.0,,,0.0,37.5,62.5,,,,,,,,,,,,,,,,462.0,14.06926406926407,11.688311688311687,19.696969696969695,,0.0,,44.15584415584416,4.329004329004329,,0.0,6.0606060606060606,,,,,,,,,,,,,,,,,,286097.2,210121.3333333333,-36.15809278448642,37.5,62.5,79782.78038379531,566191.0,39478974.0,WWW.SUMMITPS.ORG,477,62350567.0,40.0,40.0,25.0,,100.0
536,262302028,Families Against Narcotics Inc,Clinton Township,MI,1698883200000000000,White/Caucasian/European,Female,,Heterosexual or Straight,Person without a disability,Middle Eastern/North African,Female,,Heterosexual or Straight,Person without a disability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,33.33333333333333,,33.33333333333333,,,33.33333333333333,,,,,33.33333333333333,66.66666666666666,,,,,,,,,,,,,,,,57.0,,5.263157894736842,3.508771929824561,5.263157894736842,,,85.96491228070175,,,,,,,,,,,,,,,,,,,,,,157869.0,0.0,-1.0,0.0,100.0,75595.17857142857,157869.0,2274534.0,WWW.FAMILIESAGAINSTNARCOTICS.ORG,29,4733679.0,,22.22222222222222,50.0,,
537,262303250,Climateworks Foundation,San Francisco,CA,1664464530000000000,,,,,,,,,,,11.0,18.181818181818183,,,,,,72.72727272727273,,,,1.0,36.36363636363637,54.54545454545454,,,9.090909090909092,,,,,,,,,,,,,28.0,,,,,,,,,,,,60.71428571428571,39.285714285714285,,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,69.51219512195121,30.48780487804878,,,,,,,,,,,,,,,,404353.5714285714,417129.8571428572,3.062903672682956,50.0,50.0,162956.78431372548,527359.0,22371976.0,WWW.CLIMATEWORKS.ORG,116,366181053.0,40.0,41.66666666666667,50.0,60.0,
538,262418959,Digital Green Foundation,SAN FRANCISCO,CA,1664236800000000000,Asian/Asian American,Male,,,,,,,,,9.0,,,,,,,,,,,,44.44444444444444,55.55555555555556,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,28.57142857142857,71.42857142857143,,,,,,,,,,,,,,,,138.0,,,,,,,,,,,,40.57971014492754,59.42028985507246,,,,,,,,,,,,,,,,178075.66666666666,223310.0,20.2562954338513,25.0,75.0,206907.57142857145,223310.0,3654243.0,WWW.DIGITALGREEN.ORG,18,22099634.0,50.0,50.0,50.0,,
539,262427526,New Teacher Center,SANTA CRUZ,CA,1664323200000000000,Asian/Asian American,Male,,,,,,,,,7.0,28.57142857142857,,14.285714285714285,,,,57.14285714285714,,,,,42.857142857142854,57.14285714285714,,,,,,,,,,,,,,,,3.0,33.33333333333333,33.33333333333333,,,,,,33.33333333333333,,,,33.33333333333333,66.66666666666666,,,,,,,,,,,,,,,,130.0,5.384615384615385,25.384615384615383,9.230769230769232,,0.7692307692307693,,53.84615384615385,5.384615384615385,,,,80.76923076923077,19.230769230769234,,,,,,,,,,,,,,,,194991.16666666663,274897.2,29.06760539333735,45.45454545454545,54.54545454545454,84317.93959731543,369611.0,15107806.0,WWW.NEWTEACHERCENTER.ORG,160,27076985.0,80.0,33.33333333333333,40.0,50.0,
543,262757636,A Kids Place of Tampa Bay,Brandon,FL,1663632000000000000,White/Caucasian/European,Male,Decline to state,Decline to state,Decline to state,,,,,,18.0,,5.555555555555555,,,,,83.33333333333334,11.11111111111111,,,,33.33333333333333,66.66666666666666,,,,,,,,,,,,,,,,4.0,,25.0,,,,,75.0,,,,,75.0,25.0,,,,,,,,,,,,,,,,72.0,,30.555555555555557,6.944444444444445,,,,56.94444444444444,5.555555555555555,,,,73.61111111111111,26.38888888888889,,,,,,,,,,,,,,,,0.0,185692.0,100.0,100.0,0.0,,185692.0,3068432.0,WWW.AKIDSPLACETB.ORG,0,4501766.0,,23.07692307692308,60.0,,
544,262763038,Kind Inc,Washington,DC,1665532800000000000,White/Caucasian/European,Female,,,,,,,,,19.0,0.0,,21.052631578947366,,,,47.368421052631575,,,6.0,,52.63157894736842,47.368421052631575,,,,,,,,,,,,,,,,11.0,,18.181818181818183,9.090909090909092,,,,72.72727272727273,,,,,63.63636363636363,36.36363636363637,,,,,,,,,,,,,,,11.0,411.0,4.37956204379562,3.1630170316301705,49.148418491484186,,0.24330900243309003,,25.304136253041364,1.2165450121654502,,16.54501216545012,,77.85888077858881,17.0316301703163,,5.109489051094891,,,,,,,,,,9.0,78.0,324.0,,256987.125,242354.66666666663,-6.037621859973816,27.27272727272727,72.72727272727273,69089.52088452088,473333.0,30902396.0,WWW.SUPPORTKIND.ORG,418,46801634.0,80.0,56.25,40.0,100.0,
547,262961334,Isaiah House Inc,Willisburg,KY,1693440000000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,8.0,,12.5,,,,,87.5,,,,,25.0,75.0,,,,,,,,,,,,,,,,4.0,,,,,,,100.0,,,,,25.0,75.0,,,,,100.0,,,,4.0,,,,4.0,,,423.0,0.2364066193853428,4.7281323877068555,0.2364066193853428,,,,91.725768321513,1.1820330969267139,,1.8912529550827424,,48.226950354609926,51.77304964539007,,,,,,,,,,,,9.0,393.0,21.0,,0.0,184624.0,100.0,100.0,0.0,20202.6519524618,184624.0,12083986.0,WWW.ISAIAH-HOUSE.ORG,590,21645314.0,100.0,30.0,33.33333333333333,,
551,263618722,Pencils of Promise Incorporated,New York,NY,1660572155000000000,Black/African American,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,11.0,9.090909090909092,9.090909090909092,,,,,81.81818181818183,,,,,45.45454545454545,54.54545454545454,,,,,100.0,,,,,,,,11.0,,,3.0,,,33.33333333333333,,,,66.66666666666666,,,,,100.0,,,,,,100.0,,,,3.0,,,,3.0,,,113.0,25.663716814159294,35.39823008849557,30.973451327433626,,,,7.964601769911504,,,,,,,,,,,,,,,,,,,,,,173378.33333333334,0.0,-1.0,0.0,100.0,99946.28,185341.0,3018792.0,WWW.PENCILSOFPROMISE.ORG,28,5028626.0,50.0,37.5,60.0,,100.0
552,263710746,Changelab Solutions,Oakland,CA,1692921600000000000,Multi-Racial/Multi-Ethnic (2+ races/ethnicities),Female,,,,,,,,,11.0,18.181818181818183,9.090909090909092,27.27272727272727,,9.090909090909092,,27.27272727272727,9.090909090909092,,,,63.63636363636363,36.36363636363637,,,,,,,,,,,,,,,,5.0,0.0,20.0,,,,,60.0,20.0,,,,100.0,,,,,,,,,,,,,,,,,63.0,22.22222222222222,11.11111111111111,14.285714285714285,,,,39.682539682539684,11.11111111111111,,1.5873015873015872,,,,,,,,,,,,,,,,,,,191060.5,159562.0,-19.74060239906745,33.33333333333333,66.66666666666666,90834.48214285714,229231.0,5628414.0,www.changelabsolutions.org,59,13606627.0,80.0,75.0,50.0,,
553,263849472,Teach Plus Incorporated,Boston,MA,1611138841000000000,,,,,,,,,,,9.0,,33.33333333333333,,,,,55.55555555555556,11.11111111111111,,,,44.44444444444444,55.55555555555556,,,,,,,,,,,,,,,,5.0,,,20.0,,,,80.0,,,,,80.0,20.0,,,,,,,,,,,,,,,,52.0,5.769230769230769,21.153846153846153,9.615384615384617,,,,59.61538461538461,1.9230769230769231,,,1.9230769230769231,55.769230769230774,44.230769230769226,,,,,,,,,,,,,,,,211034.0,187416.0,-12.601912323387545,37.5,62.5,123958.9375,249494.0,9550790.0,WWW.TEACHPLUS.ORG,72,12042496.0,20.0,50.0,83.33333333333334,100.0,
556,264430860,Our Calling Inc,DALLAS,TX,1681689600000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,7.0,,14.285714285714285,14.285714285714285,,,,71.42857142857143,,,,,28.57142857142857,71.42857142857143,,,,,100.0,,,,7.0,,,,7.0,,,5.0,,20.0,,,,,80.0,,,,,20.0,80.0,,,,,100.0,,,,5.0,,,,5.0,,,58.0,,,,,,,,,,,,,,,,,,100.0,,,,58.0,,,,,,,0.0,196358.0,100.0,100.0,0.0,29723.088888888888,216371.0,1730255.0,HTTP://WWW.OURCALLING.ORG,47,5299516.0,0.0,50.0,50.0,,
561,270904821,Lifenet International,Washington,DC,1680739200000000000,White/Caucasian/European,Male,,,,,,,,,6.0,16.666666666666664,,,,,,83.33333333333334,,,,,33.33333333333333,66.66666666666666,,,,,,,,,,,,,,,,3.0,,,,,,,100.0,,,,,66.66666666666666,33.33333333333333,,,,,,,,,,,,,,,,90.0,,91.11111111111111,,,,,8.88888888888889,,,,,32.22222222222222,67.77777777777779,,,,,,,,,,,,,,,,0.0,195787.0,100.0,100.0,0.0,244216.75,195787.0,2149521.0,WWW.LNINTERNATIONAL.ORG,9,4219535.0,100.0,50.0,0.0,,
562,270989006,Urban Teacher Center,BALTIMORE,MD,1692316800000000000,White/Caucasian/European,Male,,,,,,,,,6.0,,33.33333333333333,0.0,,,,50.0,16.666666666666664,,0.0,,66.66666666666666,33.33333333333333,,,,,,,,,,,,,,,,8.0,,25.0,12.5,,,,37.5,25.0,,,,62.5,37.5,,,,,,,,,,,,,,,,119.0,2.5210084033613445,30.252100840336134,4.201680672268908,,0.8403361344537815,,43.69747899159664,18.487394957983195,,,,76.47058823529412,23.52941176470588,,,,,,,,,,,,,,,,169045.5,231033.0,26.830582644037865,14.285714285714285,85.71428571428571,37201.01408450704,231033.0,9169122.0,WWW.URBANTEACHERS.ORG,220,47168163.0,80.0,40.0,80.0,100.0,
563,271067272,Code for America Labs,San Francisco,CA,1695772800000000000,Hispanic/Latino/Latina/Latinx,Female,Decline to state,Decline to state,Decline to state,,,,,,5.0,,,20.0,,,,80.0,0.0,,,,60.0,40.0,,,,,,,,,,,,,,,,8.0,,12.5,37.5,,,,50.0,,,,,62.5,37.5,,,,,,,,,,,,,,,,177.0,18.64406779661017,14.124293785310735,16.94915254237288,,,,41.80790960451977,6.779661016949152,,1.694915254237288,,64.97175141242938,31.07344632768362,3.954802259887006,,,,,,,,,,,,,,,228748.16666666663,210973.0,-8.425327727560711,40.0,60.0,115591.25165562914,312248.0,19670660.0,WWW.CODEFORAMERICA.ORG,161,93211076.0,50.0,50.0,75.0,,
569,271720480,Team Rubicon,LOS ANGELES,CA,1675296000000000000,Asian/Asian American,Male,Not transgender (cisgender),Decline to state,Decline to state,,,,,,11.0,18.181818181818183,,,,,,81.81818181818183,,,,,18.181818181818183,81.81818181818183,,,,,,,,,,,,,,,,21.0,14.285714285714285,9.523809523809524,14.285714285714285,,,,57.14285714285714,4.761904761904762,,,,23.809523809523807,76.19047619047619,,,,,,,,,,,,,,,,191.0,7.329842931937172,7.329842931937172,14.136125654450263,,1.0471204188481675,,59.68586387434554,6.282722513089005,,4.18848167539267,,46.07329842931937,53.403141361256544,0.5235602094240838,,,,,,,,,,,,,,,286635.0,267257.6666666667,-7.250431231782555,75.0,25.0,77414.98536585366,337417.0,18046888.0,WWW.TEAMRUBICONUSA.ORG,213,40257630.0,40.0,18.181818181818183,0.0,,
570,271777117,Literacy Lab,Washington,DC,1644327825000000000,Multi-Racial/Multi-Ethnic (2+ races/ethnicities),Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,10.0,10.0,30.0,0.0,,0.0,,50.0,10.0,,0.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,5.0,0.0,20.0,0.0,,0.0,,40.0,40.0,,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,,97.0,7.216494845360824,42.2680412371134,8.24742268041237,,0.0,,31.958762886597935,5.154639175257731,,5.154639175257731,0.0,72.16494845360825,24.742268041237114,1.0309278350515463,2.0618556701030926,0.0,98.96907216494846,1.0309278350515463,0.0,0.0,,,,,,,,,200711.0,0.0,-1.0,0.0,100.0,17788.6906779661,200711.0,12795104.0,THELITERACYLAB.ORG,709,29239466.0,,66.66666666666666,66.66666666666666,,
576,273207754,Help Me See Inc,JERSEY CITY,NJ,1699833600000000000,Asian/Asian American,Female,,,,,,,,,4.0,25.0,,,,,,75.0,,,,,25.0,75.0,,,,,,,,,,,,,,,,7.0,42.857142857142854,,14.285714285714285,,,,42.857142857142854,,,,,42.857142857142854,57.14285714285714,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,100.0,,,,,100.0,,,,60.0,,,,60.0,,,,60.0,412430.8,226169.25,-82.35493993989014,44.44444444444444,55.55555555555556,113004.95454545454,1023399.0,5452940.0,WWW.HELPMESEE.ORG,31,15034347.0,40.0,0.0,16.666666666666664,,
579,273523909,Community Solutions International Inc,New York,NY,1701129600000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,11.0,18.181818181818183,9.090909090909092,,,,,63.63636363636363,9.090909090909092,,,,63.63636363636363,36.36363636363637,,,,,100.0,,,,,,11.0,,,,11.0,4.0,,25.0,,,,,75.0,,,,,75.0,25.0,,,,,100.0,,,,,,4.0,,,,4.0,78.0,10.256410256410255,20.51282051282051,12.82051282051282,,,,52.56410256410257,3.8461538461538463,,,,75.64102564102564,24.358974358974358,,,,,,,78.0,,,,78.0,,,,78.0,193630.66666666663,164714.0,-17.555682374702002,14.285714285714285,85.71428571428571,84913.19767441861,283155.0,8629033.0,WWW.CMTYSOLUTIONS.ORG,93,122989223.0,80.0,42.85714285714285,60.0,,
581,273943866,Center for Biological Diversity Inc,TUCSON,AZ,1682035200000000000,White/Caucasian/European,Male,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person with a disability,,,,,,9.0,,,,,22.22222222222222,,66.66666666666666,,11.11111111111111,,,44.44444444444444,55.55555555555556,,,,,,,9.0,,,,9.0,,,,9.0,8.0,25.0,12.5,,,,,62.5,,,,,50.0,50.0,0.0,,,0.0,100.0,,,1.0,7.0,,,1.0,7.0,,,165.0,4.848484848484849,4.848484848484849,4.848484848484849,,0.6060606060606061,,75.75757575757575,9.090909090909092,,,,59.3939393939394,38.18181818181819,2.4242424242424243,,,0.0,97.57575757575758,4.0,,31.0,133.0,,1.0,23.0,138.0,,4.0,219798.0,286731.71428571426,23.3436731798067,70.0,30.0,81442.0090909091,405424.0,20583758.0,WWW.BIOLOGICALDIVERSITY.ORG,230,27585235.0,50.0,40.0,28.57142857142857,100.0,
582,273990987,Foodcorps Inc,Portland,OR,1649761559000000000,White/Caucasian/European,Male,Not transgender (cisgender),,,Black/African American,Male,,,,13.0,7.6923076923076925,15.384615384615385,23.076923076923077,,7.6923076923076925,,46.15384615384615,0.0,,0.0,0.0,61.53846153846154,38.46153846153847,,,,,,,,,,,,,,,,10.0,20.0,20.0,0.0,,0.0,,60.0,,,0.0,,90.0,10.0,,,,,,,,,,,,,,,,87.0,11.494252873563218,13.793103448275861,6.896551724137931,,1.1494252873563218,,54.02298850574713,2.2988505747126435,,6.896551724137931,3.4482758620689653,78.16091954022988,12.643678160919542,1.1494252873563218,3.4482758620689653,4.597701149425287,,,,,,,,,,,,,175858.85714285713,227550.0,22.716388862730334,12.5,87.5,52986.99193548387,227550.0,14599336.0,WWW.FOODCORPS.ORG,256,42042342.0,80.0,53.84615384615385,83.33333333333334,,
583,274207843,Arkansas Early Learning Inc,Jonesboro,AR,1574208000000000000,White/Caucasian/European,Male,Not Transgender (Cisgender),Heterosexual or Straight,Person without a disability,White/Caucasian/European,Male,Not Transgender (Cisgender),Heterosexual or Straight,Person without a disability,12.0,,41.66666666666667,8.333333333333332,,,,50.0,,,,,66.66666666666666,33.33333333333333,,,,0.0,100.0,,,,,,12.0,2.0,10.0,,,8.0,,37.5,,,,,62.5,,,,,62.5,37.5,,,,0.0,100.0,,,,,,,,8.0,,,352.0,0.5681818181818182,46.02272727272727,9.943181818181818,,1.9886363636363635,,38.06818181818182,3.4090909090909087,,,,94.0340909090909,5.965909090909091,,,,,,,,,,,,46.0,306.0,,,0.0,151276.0,100.0,100.0,0.0,24442.01886792453,151276.0,7923838.0,WWW.AREARLYLEARNING.ORG,319,17680686.0,100.0,80.0,33.33333333333333,,
584,274238843,Navigator Schools,Hollister,CA,1696636800000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,8.0,12.5,25.0,,,,,50.0,12.5,,,,25.0,75.0,,,,,,,,,,,,,,,,13.0,7.6923076923076925,7.6923076923076925,23.076923076923077,,,,61.53846153846154,,,,,84.61538461538461,15.384615384615385,,,,,,,,,,,,,,,,190.0,4.736842105263158,0.0,50.0,,0.0,,42.10526315789473,3.1578947368421053,,,,81.57894736842105,18.421052631578945,,,,,,,,,,,,,,,,165258.0,199497.5,17.162871715184398,66.66666666666666,33.33333333333333,52551.03964757709,208146.0,12493339.0,WWW.NAVIGATORSCHOOLS.ORG,230,19544787.0,80.0,42.85714285714285,40.0,,
585,274480214,Parc Community Partnership Foundation,Oakton,VA,1669161600000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,14.0,7.142857142857142,,7.142857142857142,,,,64.28571428571429,,,,3.0,21.428571428571427,64.28571428571429,,,14.285714285714285,,85.71428571428571,,2.0,,,,,,,,,12.0,8.333333333333332,,,,,,83.33333333333334,,,,8.333333333333332,25.0,66.66666666666666,,,8.333333333333332,,100.0,,,,,,,,,,,190.0,3.684210526315789,2.1052631578947367,23.157894736842106,,1.0526315789473684,,69.47368421052632,0.5263157894736842,,,,50.526315789473685,48.94736842105264,,0.5263157894736842,,,99.47368421052632,,1.0,,,,,100.0,65.0,25.0,,18270.75,54494.42857142857,66.472260598069,63.63636363636363,36.36363636363637,31304.40425531915,173446.0,7811079.0,WWW.PARC-UT.ORG,246,10698488.0,60.0,30.0,30.0,0.0,
591,275111197,Completely Kids,Omaha,NE,1675382400000000000,White/Caucasian/European,Female,,,,,,,,,25.0,,4.0,20.0,,,,76.0,,,,,56.00000000000001,44.0,,,,,,,,,,,,,,,,5.0,,20.0,,,,,80.0,,,,,100.0,,,,,,,,,,,,,,,,,143.0,0.6993006993006993,11.188811188811188,60.83916083916085,,,,22.377622377622377,4.195804195804196,,0.6993006993006993,,83.91608391608392,14.685314685314685,,1.3986013986013985,,,,,,,,,,,,,,223857.0,0.0,-1.0,0.0,100.0,14153.0,223857.0,3719648.0,COMPLETELYKIDS.ORG,248,8738088.0,,62.5,83.33333333333334,,
593,275316628,Relay Graduate School of Education,New York,NY,1658793600000000000,White/Caucasian/European,Female,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,,,,,,9.0,0.0,22.22222222222222,11.11111111111111,,0.0,,66.66666666666666,0.0,,0.0,0.0,33.33333333333333,66.66666666666666,,,,,100.0,,,,,,,,,,,30.0,0.0,33.33333333333333,3.3333333333333335,,0.0,,46.666666666666664,13.333333333333334,,3.3333333333333335,,56.666666666666664,40.0,,3.3333333333333335,,,,,,,,,,,,,,274.0,6.569343065693431,27.73722627737226,16.05839416058394,,0.36496350364963503,,36.86131386861314,4.014598540145985,,8.394160583941606,,67.88321167883211,24.817518248175183,,7.2992700729927,,,,,,,,,,,,,,247833.3333333333,70391.33333333333,-252.0793279475693,33.33333333333333,66.66666666666666,76319.9935897436,388385.0,37415931.0,WWW.RELAY.EDU,477,55978916.0,60.0,40.0,33.33333333333333,,100.0
594,300038860,Lone Star Community Health Center Inc,Conroe,TX,1693267200000000000,White/Caucasian/European,Female,Not transgender (cisgender),,,,,,,,11.0,0.0,18.181818181818183,54.54545454545454,0.0,0.0,0.0,27.27272727272727,0.0,,0.0,0.0,36.36363636363637,63.63636363636363,0.0,0.0,0.0,,,,,,,,,,,,,4.0,25.0,0.0,25.0,0.0,0.0,0.0,50.0,0.0,,0.0,0.0,75.0,25.0,0.0,0.0,0.0,,,,,,,,,,,,,222.0,8.108108108108109,5.8558558558558556,55.4054054054054,0.0,0.0,0.0,25.675675675675674,4.954954954954955,,0.0,0.0,81.53153153153153,18.46846846846847,,,,,,,,,,,,,,,,299283.0,290435.75,-3.0461986859400056,50.0,50.0,66775.32567049809,405807.0,19787235.0,WWW.LONESTARFAMILY.ORG,269,30112836.0,40.0,44.44444444444444,50.0,,
596,300102842,Floating Hospital Foundation Inc,Long Island City,NY,1646927209000000000,White/Caucasian/European,Male,Not transgender (cisgender),Decline to state,Person without a disability,,,,,,13.0,15.384615384615385,7.6923076923076925,,,,,76.92307692307693,,,,,84.61538461538461,15.384615384615385,,,,,,,13.0,,,13.0,,,,13.0,,5.0,,40.0,,,,,60.0,,,,,60.0,40.0,,,,,,5.0,,,,5.0,,,,5.0,,209.0,11.961722488038278,33.97129186602871,32.535885167464116,,0.9569377990430622,,17.703349282296653,2.8708133971291865,,,,,,,100.0,,,,209.0,,,,209.0,,,,209.0,,0.0,231181.0,100.0,100.0,0.0,,0.0,304739.0,WWW.THEFLOATINGHOSPITAL.ORG,3,3880605.0,,70.0,66.66666666666666,,
599,300198705,Spring Branch Community Health Center,Houston,TX,1651508456000000000,Hispanic/Latino/Latina/Latinx,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,12.0,0.0,25.0,33.33333333333333,,0.0,,41.66666666666667,0.0,,0.0,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,6.0,0.0,16.666666666666664,16.666666666666664,,0.0,,66.66666666666666,0.0,,0.0,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,100.0,0.0,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,250.0,5.6000000000000005,18.4,65.60000000000001,,0.0,,9.2,1.2,,0.0,0.0,86.4,13.600000000000001,0.0,0.0,0.0,,,,,,,,,,,,,186851.0,188528.3333333333,0.8896982770052297,66.66666666666666,33.33333333333333,53922.90776699029,252831.0,12799842.0,WWW.SBCHC.NET,215,18922637.0,80.0,33.33333333333333,27.27272727272727,,
601,300249717,Kids Smiles Inc,Norwood,PA,1612944873000000000,White/Caucasian/European,Female,,,,,,,,,21.0,,,,,,,,,,,,23.809523809523807,76.19047619047619,,,,,,,,,,,,,,,,5.0,20.0,,20.0,,,,60.0,,,,,80.0,20.0,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,76.0,24.0,,,,,,,,,,,,,,,,304460.0,181170.0,-68.0521057570238,66.66666666666666,33.33333333333333,36333.58762886598,304460.0,4191158.0,WWW.KIDSSMILES.ORG,100,5927294.0,100.0,31.25,28.57142857142857,,
602,300440226,Chicago High School for the Arts,Chicago,IL,1660640732000000000,Black/African American,Female,Not transgender (cisgender),Decline to state,Decline to state,Hispanic/Latino/Latina/Latinx,Female,Decline to state,Decline to state,Decline to state,30.0,6.666666666666667,6.666666666666667,,,,,83.33333333333334,,,,1.0,60.0,40.0,,,,,,,,2.0,,,28.0,,,,,6.0,0.0,66.66666666666666,0.0,,,,33.33333333333333,,,,,66.66666666666666,33.33333333333333,,,,,,,6.0,1.0,,,5.0,,6.0,,,150.0,5.333333333333334,19.333333333333332,6.666666666666667,,0.0,,59.333333333333336,2.666666666666667,,,6.666666666666667,52.0,48.0,,,,,,,,,,,,4.0,146.0,,,184923.0,0.0,-1.0,0.0,100.0,37277.4793814433,184923.0,7416754.0,WWW.CHIARTS.ORG,195,11358918.0,100.0,63.63636363636363,66.66666666666666,,
