ein,org_name,web_address,num_employees,total_revenue,total_compensation,highest_salary,avg_employee_comp,pay_gap,percent_male,percent_female,category_gender_percentages
31-0537112,GOODWILL EASTER SEALS MIAMI VALLEY,GESMV.ORG,1947,56204309.0,31805381.0,396918.0,15882.061245496654,37.77507063723395,75.0,25.0,{'IndividualTrusteeOrDirectorInd_percent_female': 25.0}
31-0538511,Cincinnati Association for the Blind,www.cincyblind.org,215,12376472.0,8530670.0,202752.0,38253.55399061033,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
31-0554062,OHIO VALLEY GOODWILL INDUSTRIESREHABILITATION CENTER INC,WWW.CINCINNATIGOODWILL.ORG,1554,38772866.0,22450689.0,432032.0,13744.514838709678,100.0,100.0,0.0,"{'KeyEmployeeInd_percent_female': 0.0, 'OfficerInd_percent_female': 0.0}"
31-0592919,UNITED REHABILITATION SERVICES OFGREATER DAYTON,WWW.URSDAYTON.ORG,153,6085068.0,3678595.0,267474.0,22441.58552631579,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
31-0814079,NETCARE CORPORATION,WWW.NETCAREACCESS.ORG,318,18251627.0,14914617.0,403469.0,43178.801916932905,37.320114186844194,60.0,40.0,"{'HighestCompensatedEmployeeInd_percent_female': 33.33333333333333, 'OfficerInd_percent_female': 50.0}"
31-0856399,TOWARD INDEPENDENCE INC,WWW.TI-INC.ORG,424,18415395.0,13207259.0,243422.0,30647.36879432624,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
31-0859104,PEOPLE WORKING COOPERATIVELY INC,WWW.PWCHOMEREPAIRS.ORG,133,9385088.0,5717212.0,246669.0,41443.507575757576,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
31-0890152,RONALD MCDONALD HOUSE CHARITIES OFCENTRAL OHIO INC,WWW.RMHC-CENTRALOHIO.ORG,0,8792386.0,2546699.0,347128.0,-2199571.0,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
31-0897638,VICTORIA THEATRE ASSOCIATION,"WWW.VICTORIATHEATRE.COM,SCHUSTERCENTER.COM",136,28922737.0,3744795.0,353303.0,23840.47014925373,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
31-0939757,SEVEN COUNTIES SERVICES INC,WWW.SEVENCOUNTIES.ORG,1538,98351620.0,73637102.0,339130.0,46533.27945026178,17.182292785457463,80.0,20.0,{'IndividualTrusteeOrDirectorInd_percent_female': 20.0}
31-0979404,GOD'S PANTRY FOOD BANK INC,GODSPANTRY.ORG,76,63304764.0,4378751.0,204136.0,55661.53333333333,100.0,100.0,0.0,{'OfficerInd_percent_female': 0.0}
31-1011326,Family Nurturing Center of Kentucky,https://familynurture.org,105,4267832.0,2917515.0,160628.0,26508.528846153848,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
31-1066881,WEST VIRGINIA HEALTH RIGHT INC,WWW.WVHEALTHRIGHT.ORG,85,28313694.0,4548553.0,205692.0,51700.72619047619,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
31-1140515,Kids Alive International Inc,www.kidsalive.org,81,13938128.0,4197500.0,177451.0,48958.45569620253,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
31-1327938,THE CROSSROADS CENTER,THECROSSROADSCENTER.ORG,119,7408685.0,4357638.0,203376.0,34118.32478632479,100.0,100.0,0.0,"{'HighestCompensatedEmployeeInd_percent_female': 0.0, 'OfficerInd_percent_female': 0.0}"
31-1481653,ALZHEIMER'S COMMUNITY CARE INC,WWW.ALZCARE.ORG,170,7158052.0,5378495.0,221610.0,30514.112426035503,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
31-1496646,SOUTHWEST AUTISM RESEARCH AND RESOURCECENTER,WWW.AUTISMCENTER.ORG,315,23780618.0,13907822.0,325826.0,42012.46302250804,38.02906045058511,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
31-1562134,Kessler Foundation Inc,WWW.KESSLERFOUNDATION.ORG,207,38357245.0,17096507.0,755070.0,69681.67512690356,37.1368382992361,50.0,50.0,"{'HighestCompensatedEmployeeInd_percent_female': 60.0, 'IndividualTrusteeOrDirectorInd_percent_female': 50.0, 'KeyEmployeeInd_percent_female': 33.33333333333333}"
31-1597223,DOWNTOWN WOMEN'S CENTER,WWW.DOWNTOWNWOMENSCENTER.ORG,300,20994562.0,9893201.0,217615.0,31816.889261744967,-12.084284044027132,50.0,50.0,{'OfficerInd_percent_female': 50.0}
31-1618642,JAMESTOWN-YORKTOWN FOUNDATION INC,WWW.JYFMUSEUMS.ORG,0,2614078.0,0.0,0.0,-0.0,-1.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
31-1625484,4 PAWS FOR ABILITY INC,WWW.4PAWSFORABILITY.ORG,109,5910643.0,3101751.0,118422.0,27623.416666666668,-100.0,0.0,100.0,{'FormerOfcrDirectorTrusteeInd_percent_female': 100.0}
31-4379496,THE JEWISH COMMUNITY CENTEROF GREATER COLUMBUS,WWW.COLUMBUSJCC.ORG,392,12703434.0,7456917.0,194524.0,18573.89514066496,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
31-6027287,THE DAYTON FOUNDATION,WWW.DAYTONFOUNDATION.ORG,60,86220290.0,3862502.0,639190.0,46174.490909090906,44.93723667771367,60.0,40.0,{'IndividualTrusteeOrDirectorInd_percent_female': 40.0}
31-6044264,COLUMBUS FOUNDATION,WWW.COLUMBUSFOUNDATION.ORG,64,582508645.0,8765015.0,643417.0,112809.07272727272,29.801766170506106,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
32-0033325,OPERATION HOMEFRONT INC,WWW.OPERATIONHOMEFRONT.ORG,152,62997478.0,11104127.0,567296.0,62254.63888888889,21.159888277644278,62.5,37.5,{'IndividualTrusteeOrDirectorInd_percent_female': 37.5}
32-0077563,THE INNOCENCE PROJECT INC,WWW.INNOCENCEPROJECT.ORG,112,42317102.0,14018141.0,405508.0,111240.83168316832,1.3463608431023348,27.27272727272727,72.72727272727273,{'IndividualTrusteeOrDirectorInd_percent_female': 72.72727272727273}
32-0154392,LUTHERAN VILLAGE AT MILLER'S GRANT,WWW.MILLERSGRANT.ORG,278,23190166.0,6738553.0,176011.0,23950.883211678833,-100.0,75.0,25.0,{'IndividualTrusteeOrDirectorInd_percent_female': 25.0}
32-0160439,FOOD & WATER WATCH,WWW.FOODANDWATERWATCH.ORG,129,21548788.0,10721758.0,257886.0,74596.93333333333,-14.811318505287929,55.55555555555556,44.44444444444444,"{'IndividualTrusteeOrDirectorInd_percent_female': 42.857142857142854, 'KeyEmployeeInd_percent_female': 0.0, 'OfficerInd_percent_female': 100.0}"
32-0211087,THE MILWAUKEE WOMEN'S CENTER INC,WWW.COMMUNITYADVOCATES.NET/WOMEN/,0,1250830.0,0.0,0.0,-0.0,-1.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
32-0362611,SECOND HARVEST FOOD BANKOF ORANGE COUNTY INC,WWW.FEEDOC.ORG,100,91574545.0,5394440.0,204883.0,48978.520833333336,-9.541762990038851,50.0,50.0,"{'HighestCompensatedEmployeeInd_percent_female': 0.0, 'OfficerInd_percent_female': 66.66666666666666}"
33-0013237,THE PRIORITY CENTER ENDING THE CYCLE OF TRAUMA INC,WWW.THEPRIORITYCENTER.ORG,183,8843523.0,6916348.0,177753.0,37025.24725274725,-100.0,0.0,100.0,{'OfficerInd_percent_female': 100.0}
33-0047994,Orange County's United Way,www.unitedwayoc.org,79,67720545.0,5319584.0,455636.0,56385.2,-71.42832257020916,50.0,50.0,"{'HighestCompensatedEmployeeInd_percent_female': 100.0, 'IndividualTrusteeOrDirectorInd_percent_female': 100.0, 'KeyEmployeeInd_percent_female': 0.0, 'OfficerInd_percent_female': 0.0}"
33-0071782,AMERICAN FAMILY HOUSING,WWW.AFHUSA.ORG,126,13031401.0,5289010.0,231718.0,39223.5,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
33-0126481,AIDS SERVICES FOUNDATION ORANGE COUNTY,WWW.RADIANTHEALTHCENTERS.ORG,67,10804360.0,4507266.0,200162.0,63657.70769230769,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
33-0352148,URBAN CORPS OF SAN DIEGO COUNTY,WWW.URBANCORPSSD.ORG,515,14300091.0,8936771.0,199792.0,16998.013618677043,100.0,100.0,0.0,{'OfficerInd_percent_female': 0.0}
33-0383691,ASIAN YOUTH CENTER,WWW.AYCLA.ORG,92,3968148.0,2676604.0,192379.0,27299.175824175825,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
33-0416470,HABITAT FOR HUMANITY OFGREATER LOS ANGELES,WWW.HABITATLA.ORG,175,56195444.0,8958638.0,358595.0,45989.75882352941,-34.08767232288877,40.0,60.0,{'IndividualTrusteeOrDirectorInd_percent_female': 60.0}
33-0522594,AVID CENTER,WWW.AVID.ORG,973,78711748.0,41030222.0,593163.0,38875.46465696466,-10.817366388270958,63.63636363636363,36.36363636363637,{'IndividualTrusteeOrDirectorInd_percent_female': 36.36363636363637}
33-0773524,NATURE AND CULTURE INTERNATIONAL,WWW.NATUREANDCULTURE.ORG,9,9035812.0,2844977.0,150154.0,336852.875,100.0,100.0,0.0,{'OfficerInd_percent_female': 0.0}
33-0777892,MARTHA'S VILLAGE AND KITCHEN INC,MARTHASVILLAGE.ORG,152,7854291.0,4005099.0,132150.0,25648.668874172185,-100.0,0.0,100.0,{'FormerOfcrDirectorTrusteeInd_percent_female': 100.0}
33-0781751,THINK Together,www.thinktogether.org,5195,97424314.0,66565480.0,641900.0,12255.309532998843,29.666758165225993,46.15384615384615,53.84615384615385,{'IndividualTrusteeOrDirectorInd_percent_female': 53.84615384615385}
33-0960964,EL SOL SCIENCE AND ARTS ACADEMY OFSANTA ANA,HTTP://ELSOLACADEMY.ORG/,172,16122401.0,10488042.0,221951.0,58044.55357142857,9.948271067646296,25.0,75.0,"{'HighestCompensatedEmployeeInd_percent_female': 66.66666666666666, 'OfficerInd_percent_female': 100.0}"
33-1029843,INFO LINE OF SAN DIEGO COUNTY,WWW.211SANDIEGO.ORG,453,25535375.0,19042417.0,303710.0,38949.30044843049,25.868001076417247,57.14285714285714,42.857142857142854,{'IndividualTrusteeOrDirectorInd_percent_female': 42.857142857142854}
33-1084573,GREATER BALTIMORE AHC INC,WWW.AHCINC.ORG,11,2608258.0,906796.0,219552.0,85905.5,-100.0,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
34-0714652,Cleveland Society For the Blind,clevelandsightcenter.org,199,30999535.0,8588538.0,355160.0,38665.88144329897,26.677246083721617,60.0,40.0,"{'HighestCompensatedEmployeeInd_percent_female': 66.66666666666666, 'OfficerInd_percent_female': 0.0}"
34-0726094,GIRL SCOUTS OF NORTH EAST OHIO,WWW.GSNEO.ORG,198,15054727.0,5640707.0,198604.0,27624.888324873096,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
34-1105107,GATEWAYS TO BETTER LIVING INC,WWW.GATEWAYSTBL.COM,517,23835431.0,15281660.0,220574.0,28597.408560311284,21.7112176853851,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
34-1318541,CATHOLIC CHARITIES CORPORATION,WWW.CLEVELANDCATHOLICCHARITIES.ORG,946,52175078.0,32895086.0,258545.0,34064.87685774947,14.898744156785302,75.0,25.0,{'IndividualTrusteeOrDirectorInd_percent_female': 25.0}
34-1341788,LORAIN COUNTY ALCOHOL AND DRUG ABUSESERVICES INC,WWW.THELCADAWAY.ORG,179,9939919.0,7577032.0,219490.0,40496.03389830508,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
34-1667990,EMERALD DEVELOPMENT & ECONOMIC NETWORK,WWW.EDENINC.ORG,219,37548229.0,6700843.0,191136.0,29861.04128440367,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
34-1680201,APPLESEED COMMUNITY MENTAL HEALTHCENTER INC,WWW.APPLESEEDMENTALHEALTH.COM,119,6664105.0,4806011.0,231090.0,38770.516949152545,100.0,100.0,0.0,{'HighestCompensatedEmployeeInd_percent_female': 0.0}
34-6580096,College Now Greater Cleveland Inc,www.collegenowgc.org,407,24635286.0,10446801.0,507017.0,21820.473815461348,32.37069234448766,33.33333333333333,66.66666666666666,"{'HighestCompensatedEmployeeInd_percent_female': 100.0, 'OfficerInd_percent_female': 60.0}"
35-1019477,HEIFER PROJECT INTERNATIONAL,WWW.HEIFER.ORG,305,162258622.0,26580136.0,530628.0,77920.0035335689,13.57022960698222,54.54545454545454,45.45454545454545,"{'HighestCompensatedEmployeeInd_percent_female': 60.0, 'KeyEmployeeInd_percent_female': 0.0, 'OfficerInd_percent_female': 46.666666666666664}"
35-1074747,Indianapolis Zoological Society Inc,WWW.INDIANAPOLISZOO.COM,679,63172595.0,17804492.0,511062.0,23835.303120356613,17.798349232066396,50.0,50.0,"{'HighestCompensatedEmployeeInd_percent_female': 50.0, 'KeyEmployeeInd_percent_female': 50.0, 'OfficerInd_percent_female': 50.0}"
35-1483868,GLEANERS FOOD BANK OF INDIANA INC,WWW.GLEANERS.ORG,125,186505461.0,9650527.0,243284.0,72482.45833333333,35.43956365630013,40.0,60.0,{'IndividualTrusteeOrDirectorInd_percent_female': 60.0}
35-1715910,HABITAT FOR HUMANITY OF GREATERINDIANAPOLIS INC,INDYHABITAT.ORG,115,13788230.0,3879117.0,159902.0,32624.69298245614,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
35-1742559,Indianapolis Neighborhood Housing PartnershipInc,WWW.INHP.ORG,61,20034403.0,4808205.0,369332.0,60108.818181818184,-19.251081193084616,66.66666666666666,33.33333333333333,"{'IndividualTrusteeOrDirectorInd_percent_female': 100.0, 'OfficerInd_percent_female': 20.0}"
35-2076939,STRATEGIC GLOBAL ASSISTANCE INC,N/A,15,3799823.0,952858.0,221343.0,52251.07142857143,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
35-2420942,NATIONAL DOMESTIC WORKERS ALLIANCE INC,WWW.DOMESTICWORKERS.ORG,458,48150450.0,13792299.0,181869.0,27664.591111111113,-2.171022633271601,25.0,75.0,{'IndividualTrusteeOrDirectorInd_percent_female': 75.0}
35-2645251,GRADIENT LEARNING,GRADIENTLEARNING.ORG,120,36763800.0,13997180.0,490495.0,107241.7610619469,25.4289520799722,57.14285714285714,42.857142857142854,"{'HighestCompensatedEmployeeInd_percent_female': 0.0, 'IndividualTrusteeOrDirectorInd_percent_female': 25.0, 'OfficerInd_percent_female': 100.0}"
35-6068234,FORT WAYNE ZOOLOGICAL SOCIETY INC,WWW.KIDSZOO.ORG,295,21227261.0,5420390.0,632914.0,15662.474402730375,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
36-2167000,The Chicago Community Trust,www.cct.org,144,1869389592.0,12277469.0,624960.0,69434.4887218045,-29.624254279516464,27.27272727272727,72.72727272727273,{'IndividualTrusteeOrDirectorInd_percent_female': 72.72727272727273}
36-2167082,GADS HILL CENTER,WWW.GADSHILLCENTER.ORG,204,15113158.0,9194467.0,225310.0,44183.03940886699,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
36-2167096,HEPHZIBAH CHILDREN'S ASSOCIATION,WWW.HEPHZIBAHHOME.ORG,342,12068031.0,8331746.0,227191.0,23347.65294117647,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
36-2167743,CHILDREN'S HOME & AID SOCIETY OF ILL,WWW.CHILDRENSHOMEANDAID.ORG,1361,78192284.0,53630823.0,388092.0,38448.98227474151,38.88151140149015,28.57142857142857,71.42857142857143,{'IndividualTrusteeOrDirectorInd_percent_female': 71.42857142857143}
36-2167771,Lawrence Hall,www.lawrencehall.org,342,22913855.0,15539574.0,201897.0,44525.00882352941,1.348707509274531,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
36-2167939,UNION LEAGUE BOYS AND GIRLS CLUBS,WWW.ULBGC.ORG,218,9930658.0,4230626.0,374020.0,17017.625,-106.87061322241827,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
36-2169136,Chicago Commons Association,www.chicagocommons.org,866,44596385.0,23644855.0,280726.0,26394.4343786295,31.882186910063957,40.0,60.0,{'IndividualTrusteeOrDirectorInd_percent_female': 60.0}
36-2169153,Easter Seals Metropolitan Chicago Inc,WWW.EASTERSEALSCHICAGO.ORG,677,63344234.0,33277033.0,469511.0,47398.21577380953,-100.0,0.0,100.0,"{'HighestCompensatedEmployeeInd_percent_female': 100.0, 'OfficerInd_percent_female': 100.0}"
36-2177140,ALLENDALE ASSOCIATION,WWW.ALLENDALE4KIDS.ORG,439,27684203.0,21548576.0,203905.0,47596.320276497696,-3.3445372933828903,80.0,20.0,"{'HighestCompensatedEmployeeInd_percent_female': 0.0, 'OfficerInd_percent_female': 33.33333333333333}"
36-2194838,TRINITY SERVICES INC,www.trinityservices.org,1384,70417306.0,46010086.0,216524.0,33015.903762662805,100.0,100.0,0.0,"{'IndividualTrusteeOrDirectorInd_percent_female': 0.0, 'OfficerInd_percent_female': 0.0}"
36-2327271,HELPING HAND CENTER,WWW.HELPINGHAND-IL.ORG,257,16246364.0,12206813.0,259732.0,46198.16470588235,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
36-2420176,CLEARBROOK,WWW.CLEARBROOK.ORG,1351,59950645.0,43909543.0,364305.0,31628.238839285714,22.091754332358462,42.857142857142854,57.14285714285714,{'IndividualTrusteeOrDirectorInd_percent_female': 57.14285714285714}
36-2518129,EVANS SCHOLARS FOUNDATION,WWW.WGAESF.ORG,99,62767857.0,9980977.0,888270.0,71536.41111111111,50.370275550481914,88.88888888888889,11.11111111111111,{'IndividualTrusteeOrDirectorInd_percent_female': 11.11111111111111}
36-2524984,FRIENDSHIP MANOR INC,WWW.FRIENDSHIPMANOR.ORG,399,18831823.0,12249435.0,407412.0,29270.54659949622,100.0,100.0,0.0,"{'IndividualTrusteeOrDirectorInd_percent_female': 0.0, 'OfficerInd_percent_female': 0.0}"
36-2544178,Envision Unlimited,www.envisionunlimited.org,1091,53872193.0,37202230.0,249493.0,33147.93819188192,2.8130099896708707,57.14285714285714,42.857142857142854,"{'HighestCompensatedEmployeeInd_percent_female': 50.0, 'OfficerInd_percent_female': 33.33333333333333}"
36-2584799,LUTHERAN SOCIAL SERVICES OF ILLINOIS,WWW.LSSI.ORG,1559,97618323.0,66931454.0,398835.0,42333.93758043758,36.59469331487688,40.0,60.0,{'IndividualTrusteeOrDirectorInd_percent_female': 60.0}
36-2586390,MAP International Inc,www.map.org,52,625669625.0,4530430.0,341370.0,82138.43137254902,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
36-2597741,COMMUNITY AND ECONOMIC DEVELOPMENTASSOCIATION OF COOK COUNTY INC,WWW.CEDAORG.NET,432,234837764.0,22861131.0,282540.0,50973.697892271666,15.3214783074451,60.0,40.0,{'IndividualTrusteeOrDirectorInd_percent_female': 40.0}
36-2654558,Aspire of Illinois,aspirechicago.com,311,17200407.0,11356910.0,356797.0,34569.055194805194,50.55395645142756,33.33333333333333,66.66666666666666,{'IndividualTrusteeOrDirectorInd_percent_female': 66.66666666666666}
36-2670036,Gateway Foundation Inc,www.recovergateway.org,1814,103612979.0,64109461.0,717471.0,33356.740144364245,30.312304891625665,69.23076923076923,30.76923076923077,{'IndividualTrusteeOrDirectorInd_percent_female': 30.76923076923077}
36-2698644,LITTLE FRIENDS INC,WWW.LITTLEFRIENDSINC.ORG,525,20140432.0,13429146.0,218587.0,25210.99045801527,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
36-2728618,CASA CENTRAL SOCIAL SERVICES CORPORATION,WWW.CASACENTRAL.ORG,617,19199758.0,16133423.0,288547.0,25220.56026058632,25.383425508020256,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
36-2734184,NOURISHING HOPE,WWW.LAKEVIEWPANTRY.ORG,61,13695995.0,3515270.0,231697.0,52900.28813559322,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
36-2734966,YOUTH & OPPORTUNITY UNITED INC,WWW.YOUTHOPPORTUNITY.ORG,92,3232601.0,2818946.0,174736.0,29057.252747252747,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
36-2777027,OMNI YOUTH SERVICES INCORPORATED,WWW.OMNIYOUTH.ORG,114,8760292.0,5199893.0,222242.0,42979.84821428572,26.247963931210123,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
36-2896025,CHICAGO THEATRE GROUP INC,WWW.GOODMANTHEATRE.ORG,412,24895067.0,13402817.0,547250.0,27872.5099009901,47.11525059931984,62.5,37.5,{'IndividualTrusteeOrDirectorInd_percent_female': 37.5}
36-2936229,360 YOUTH SERVICES,WWW.360YOUTHSERVICES.ORG,65,5321309.0,2650582.0,0.0,42751.32258064516,-1.0,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
36-2984043,CHINESE AMERICAN SERVICE LEAGUE INC,WWW.CASLSERVICE.ORG,659,20315146.0,16071187.0,188323.0,23938.613394216132,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
36-3170408,FAMILY RESCUE INC,FAMILYRESCUEINC.ORG,82,6134565.0,3446584.0,185597.0,40259.0987654321,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
36-3265804,New Moms Inc,www.newmoms.org,134,7338720.0,3798003.0,213716.0,26949.526315789473,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
36-3274346,ARMED SERVICES YMCA OF THE USA,ASYMCA.ORG,34,9958019.0,3472103.0,381297.0,65813.88888888889,10.668186971923461,71.42857142857143,28.57142857142857,{'IndividualTrusteeOrDirectorInd_percent_female': 28.57142857142857}
36-3301526,OMAHA PUBLIC SCHOOLS FOUNDATION,WWW.OMAHAPUBLICSCHOOLSFOUNDATION.ORG,163,14038900.0,2287944.0,0.0,14123.111111111111,-1.0,0.0,100.0,{'OfficerInd_percent_female': 100.0}
36-3339009,THE CENTER FOR ENRICHED LIVING INC,CENTERFORENRICHEDLIVING.ORG,62,4736056.0,2439336.0,215081.0,36463.19672131148,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
36-3363171,TWIN CITIES HABITAT FOR HUMANITY INC,WWW.TCHABITAT.ORG,213,44081313.0,9539133.0,350889.0,39684.27536231884,20.965295744491034,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
36-3411437,APPLE TREE DENTAL,WWW.APPLETREEDENTAL.ORG,304,23320527.0,16948207.0,504225.0,51419.47474747475,35.98990297022582,71.42857142857143,28.57142857142857,{'IndividualTrusteeOrDirectorInd_percent_female': 28.57142857142857}
36-3453183,MERCY HOUSING LAKEFRONT,WWW.MERCYHOUSING.ORG,0,37545157.0,6160802.0,0.0,-1232160.4,-1.0,60.0,40.0,{'IndividualTrusteeOrDirectorInd_percent_female': 40.0}
36-3576073,THE RESURRECTION PROJECT,WWW.RESURRECTIONPROJECT.ORG,225,28523400.0,9854108.0,250903.0,41192.47511312217,23.466087762335626,50.0,50.0,"{'IndividualTrusteeOrDirectorInd_percent_female': 0.0, 'KeyEmployeeInd_percent_female': 100.0, 'OfficerInd_percent_female': 50.0}"
36-3599110,SOS CHILDREN'S VILLAGES ILLINOIS INC,SOSILLINOIS.ORG,195,16194875.0,6370135.0,441673.0,30559.082474226805,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
36-3641017,THE CHILDREN'S PLACE ASSOCIATION,WWW.CHILDRENS-PLACE.ORG,74,5923649.0,3492030.0,212895.0,43373.01388888889,-36.22838787289317,50.0,50.0,"{'HighestCompensatedEmployeeInd_percent_female': 0.0, 'OfficerInd_percent_female': 100.0}"
36-3675494,DUPAGE PADS INC,WWW.DUPAGEPADS.ORG,69,10468502.0,3274954.0,173959.0,45602.867647058825,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
36-3837360,THE MOSAIC FOUNDATION INC,WWW.MOSAICINFO.ORG,0,14970850.0,0.0,0.0,-0.0,-1.0,50.0,50.0,{'OfficerInd_percent_female': 50.0}
36-4041525,LA CASA NORTE,LACASANORTE.ORG,149,9177000.0,3599647.0,175000.0,23139.506756756757,100.0,100.0,0.0,{'OfficerInd_percent_female': 0.0}
