,Unnamed: 0.1,Unnamed: 0,ein,org_name,city,state_code,dei_last_updated,race_leader,gender1_leader,gender2_leader,orientation_leader,disability_status_leader,race_coleader,gender1_coleader,gender2_coleader,orientation_coleader,disability_status_coleader,total_board,asian_board,black_board,hispanic_board,middle_eastern_board,native_american_board,pacific_islander_board,white_board,multi_racial_board,other_ethnicity_board,race_decline_to_state_board,race_unknown_board,female_board,male_board,non_binary_board,gender_decline_to_state_board,gender_unknown_board,trans_board,cis_board,gender2_decline_to_state_board,gender2_unknown_board,lgbtqia_board,straight_board,orientation_decline_to_state_board,orientation_unknown_board,with_disability_board,without_disability_board,disability_decline_to_state_board,disability_unknown_board,total_senior_staff,asian_senior_staff,black_senior_staff,hispanic_senior_staff,middle_eastern_senior_staff,native_american_senior_staff,pacific_islander_senior_staff,white_senior_staff,multi_racial_senior_staff,other_ethnicity_senior_staff,race_decline_to_state_senior_staff,race_unknown_senior_staff,female_senior_staff,male_senior_staff,non_binary_senior_staff,gender_decline_to_state_senior_staff,gender_unknown_senior_staff,trans_senior_staff,cis_senior_staff,gender2_decline_to_state_senior_staff,gender2_unknown_senior_staff,lgbtqia_senior_staff,straight_senior_staff,orientation_decline_to_state_senior_staff,orientation_unknown_senior_staff,with_disability_senior_staff,without_disability_senior_staff,disability_decline_to_state_senior_staff,disability_unknown_senior_staff,total_staff,asian_staff,black_staff,hispanic_staff,middle_eastern_staff,native_american_staff,pacific_islander_staff,white_staff,multi_racial_staff,other_ethnicity_staff,race_decline_to_state_staff,race_unknown_staff,female_staff,male_staff,non_binary_staff,gender_decline_to_state_staff,gender_unknown_staff,trans_staff,cis_staff,gender2_decline_to_state_staff,gender2_unknown_staff,lgbtqia_staff,straight_staff,orientation_decline_to_state_staff,orientation_unknown_staff,with_disability_staff,without_disability_staff,disability_decline_to_state_staff,disability_unknown_staff,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female
290,293,444,237088811,On Track,Medford,OR,1667260800000000000,White/Caucasian/European,Female,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,,,,,,8.0,,,,,2.0,,6.0,,,,,4.0,4.0,,,,,8.0,,,,,,,,,,,8.0,,1.0,1.0,,,,5.0,,1.0,,,5.0,3.0,,,,,8.0,,,3.0,5.0,,,,8.0,,,105.0,3.0,1.0,8.0,,3.0,,87.0,3.0,,,,70.0,35.0,,,,,105.0,,,,,,,2.0,103.0,,,168670.0,0.0,-1.0,0.0,100.0,38535.925170068025,168670.0,5833451.0,WWW.ONTRACKROGUEVALLEY.ORG,148,6226314.0,,37.5,66.66666666666666,,
291,294,445,237092671,National Council for Behavioral Health,Washington,DC,1644329144000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,32.0,,4.0,2.0,,,,26.0,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,1.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,175.0,20.0,34.0,8.0,,,,105.0,5.0,,3.0,,121.0,54.0,,,,,,,,,,,,2.0,173.0,,,318755.71428571426,386094.1428571429,17.440935019919273,50.0,50.0,95951.8418972332,783739.0,29209765.0,WWW.THENATIONALCOUNCIL.ORG,267,73621661.0,0.0,43.75,33.33333333333333,100.0,100.0
292,295,447,237105149,Public Counsel,Los Angeles,CA,1695772800000000000,Hispanic/Latino/Latina/Latinx,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,85.0,9.0,7.0,4.0,0.0,0.0,0.0,65.0,0.0,,0.0,0.0,34.0,51.0,0.0,0.0,0.0,,,,,,,,,,,,,5.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,160.0,11.0,7.0,67.0,,,,57.0,9.0,,9.0,,119.0,35.0,2.0,4.0,,,,,,,,,,,,,,189748.8,192598.3333333333,1.4795212835002145,37.5,62.5,76777.7,260619.0,14578748.0,WWW.PUBLICCOUNSEL.ORG,178,17516532.0,60.0,37.34939759036144,85.71428571428571,66.66666666666666,
293,296,448,237107958,Social Advocates for Youth San Diego Inc,San Diego,CA,1693267200000000000,White/Caucasian/European,Female,Decline to state,Decline to state,Person without a disability,,,,,,13.0,1.0,4.0,1.0,,,,7.0,,,,,9.0,4.0,,,,,,13.0,,,,,,,,,,37.0,3.0,3.0,12.0,,0.0,,17.0,2.0,,,,32.0,5.0,,,,,,,,,,,,,,,,377.0,40.0,39.0,171.0,,1.0,,96.0,30.0,,,,305.0,72.0,,,,,,,,,,,,,,,,188761.5,0.0,-1.0,0.0,100.0,32353.356962025315,213774.0,13157099.0,WWW.SAYSANDIEGO.ORG,397,18306595.0,60.0,71.42857142857143,87.5,,
294,297,450,237112449,Paraquad Inc,Saint Louis,MO,1695340800000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person with a disability,18.0,2.0,3.0,,,,,13.0,,,,,8.0,10.0,,,,,18.0,,,,,,18.0,8.0,10.0,,,7.0,,,,,,,7.0,,,,,5.0,2.0,,,,,7.0,,,,,,7.0,4.0,3.0,,,66.0,5.0,10.0,5.0,,,,41.0,5.0,,,,45.0,21.0,,,,,,,66.0,,,,66.0,33.0,33.0,,,181094.0,212600.0,14.819379115710255,50.0,50.0,73569.73387096774,212600.0,9516341.0,WWW.PARAQUAD.ORG,126,14820531.0,,45.45454545454545,33.33333333333333,,
295,298,452,237113824,Helpline Youth Counseling Inc,Whittier,CA,1695340800000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,8.0,1.0,,3.0,,,,4.0,,,,,4.0,4.0,,,,,8.0,,,,,,,,8.0,,,5.0,1.0,,3.0,,,,1.0,,,,,2.0,3.0,,,,,5.0,,,,5.0,,,,5.0,,,134.0,8.0,14.0,102.0,,1.0,2.0,7.0,,,,,91.0,43.0,,,,,134.0,,,2.0,132.0,,,2.0,132.0,,,0.0,172549.0,100.0,100.0,0.0,37715.76793248945,172549.0,9111186.0,WWW.HYCINC.ORG,238,11256000.0,,37.5,40.0,,
296,299,453,237114952,Public Television 19 Inc,KANSAS CITY,MO,1672876800000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,25.0,3.0,3.0,,,,,19.0,,,,,12.0,13.0,,,,,,,,,,,,,,,,8.0,,1.0,,,,,7.0,,,,,4.0,4.0,,,,,,,,,,,,,,,,59.0,1.0,7.0,4.0,,0.0,,47.0,0.0,,,,32.0,27.0,,,,,,,,,,,,,,,,0.0,304507.5,100.0,100.0,0.0,73554.6,443735.0,5390064.0,WWW.KANSASCITYPBS.ORG,67,14417252.0,0.0,47.61904761904761,37.5,,
297,300,457,237122879,Center for Science in the Public Interest,Washington,DC,1637253090000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,15.0,2.0,2.0,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,19.0,1.0,3.0,0.0,,0.0,,15.0,,,,,12.0,7.0,,,,,,,,,,,,,,,,53.0,2.0,9.0,0.0,,0.0,,40.0,1.0,,,1.0,38.0,15.0,,,,,,,,,,,,,,,,198865.2,228265.0,12.879679320088488,28.57142857142857,71.42857142857143,86185.65217391304,273171.0,7397666.0,CSPINET.ORG,76,36719898.0,80.0,30.0,80.0,100.0,
298,301,458,237122908,Riverbend School Inc,Natick,MA,1688601600000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,0.0,0.0,,0.0,,6.0,1.0,,0.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,54.0,3.0,3.0,4.0,,0.0,,43.0,1.0,,,,,,,,,,,,,,,,,,,,,193263.5,0.0,-1.0,0.0,100.0,44435.62337662338,230648.0,3808070.0,RIVERBENDSCHOOL.ORG,79,6418307.0,100.0,63.63636363636363,83.33333333333334,,
299,302,460,237128309,Community Friendship Inc,Atlanta,GA,1688376340000000000,White/Caucasian/European,Female,,,,Black/African American,Female,Not transgender (cisgender),Decline to state,Person without a disability,12.0,,3.0,,,,,9.0,,,,,8.0,4.0,,,,,,,12.0,,,,12.0,1.0,,,11.0,11.0,,8.0,,,,,3.0,,,,,11.0,,,,,,,,11.0,,,,11.0,,,,11.0,113.0,1.0,102.0,,,,,10.0,,,,,87.0,26.0,,,,,,,113.0,,,,113.0,,,,113.0,0.0,194585.0,100.0,100.0,0.0,29222.281690140844,194585.0,4344149.0,WWW.COMMUNITYFRIENDSHIP.ORG,143,5578220.0,,88.88888888888889,57.14285714285714,,
300,303,463,237140024,Jewish Community Center of Middlesex County,Edison,NJ,1643881069000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,25.0,,,,,,,25.0,,,,,14.0,11.0,,,,,25.0,,,,25.0,,,2.0,23.0,,,11.0,1.0,1.0,1.0,,0.0,,8.0,0.0,,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,65.0,8.0,4.0,3.0,,0.0,,50.0,0.0,,0.0,0.0,58.0,7.0,0.0,0.0,0.0,1.0,64.0,0.0,0.0,2.0,63.0,0.0,0.0,2.0,63.0,0.0,0.0,158046.0,0.0,-1.0,0.0,100.0,10212.541666666666,158046.0,1138450.0,WWW.JCCMC.ORG,97,1911741.0,100.0,63.63636363636363,50.0,,
301,304,467,237178820,Valley Youth House Committee,Bethlehem,PA,1649376000000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Decline to state,,,,,,44.0,1.0,7.0,3.0,,,,33.0,,,,,15.0,29.0,,,,,44.0,,,,,,,,,,,16.0,,4.0,,,,,12.0,,,,,10.0,6.0,,,,,16.0,,,,,,,,,,,408.0,6.0,106.0,33.0,,1.0,,243.0,12.0,7.0,,,320.0,88.0,,,,,,,,,,,,,,,,168459.0,281462.5,40.1486876582138,40.0,60.0,35610.50615114236,365940.0,21330680.0,WWW.VALLEYYOUTHHOUSE.ORG,574,38836963.0,,37.5,54.54545454545454,,
302,305,469,237181846,Family Paths Inc,OAKLAND,CA,1567514314000000000,White/Caucasian/European,Female,Not Transgender (Cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,,,,,,7.0,1.0,2.0,2.0,,,,2.0,,,,,6.0,1.0,,,,,7.0,,,1.0,6.0,,,,7.0,,,3.0,,,,,,,2.0,1.0,,,,2.0,1.0,,,,,3.0,,,1.0,2.0,,,,3.0,,,82.0,5.0,16.0,21.0,,1.0,,31.0,7.0,,,1.0,71.0,11.0,,,,,,,,,,,,,,,,153775.0,0.0,-1.0,0.0,100.0,63233.66129032258,153775.0,4074262.0,www.familypaths.org,63,5449737.0,,87.5,100.0,,
303,306,472,237218859,Community Child Care Coordinating Council of Alameda County,Hayward,CA,1658880000000000000,Black/African American,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,15.0,2.0,5.0,2.0,,,,4.0,2.0,,,,12.0,3.0,,,,,15.0,,,1.0,,,14.0,,,,,6.0,,2.0,,,,,4.0,,,,,5.0,1.0,,,,,6.0,,,,6.0,,,,,,,60.0,,,,,,,,,,,,53.0,7.0,,,,,,,,,,,,,,,,203608.0,191923.0,-6.088379193739156,33.33333333333333,66.66666666666666,74705.5890410959,244064.0,6052647.0,www.4c-alameda.org,76,37609581.0,100.0,55.55555555555556,40.0,,
304,307,473,237222333,Trust for Public Land,SAN FRANCISCO,CA,1653641858000000000,White/Caucasian/European,Female,,,Person without a disability,,,,,,21.0,,,1.0,,,,20.0,,,,,7.0,14.0,,,,,,,,,,,,,,,,45.0,6.0,1.0,2.0,,0.0,,36.0,0.0,,,,16.0,29.0,,,,,,,,,,,,,,,,241.0,22.0,11.0,16.0,,,,185.0,7.0,,,,164.0,77.0,,,,,,,,,,,,,,,,275583.7777777777,238064.3,-15.760228550764548,52.63157894736842,47.368421052631575,102904.0606060606,526879.0,42215071.0,WWW.TPL.ORG,382,193309210.0,40.0,39.130434782608695,63.63636363636363,,
305,308,475,237232208,Project for Pride in Living Inc,Minneapolis,MN,1700438400000000000,Black/African American,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,24.0,0.0,9.0,0.0,0.0,1.0,0.0,14.0,0.0,,0.0,0.0,10.0,14.0,0.0,0.0,0.0,,,,,,,,,,,,,6.0,,1.0,1.0,,,,4.0,,,,,2.0,4.0,,,,,6.0,,,1.0,5.0,,,,6.0,,,188.0,17.0,58.0,21.0,0.0,1.0,0.0,74.0,17.0,,0.0,0.0,124.0,60.0,0.0,4.0,0.0,,,,,,,,,,,,,189684.0,241063.25,21.31359715759245,80.0,20.0,47550.895833333336,373613.0,14848595.0,WWW.PPL-INC.ORG,293,24975691.0,50.0,52.0,55.55555555555556,,
306,309,476,237245152,Ocean Conservancy Inc,WASHINGTON,DC,1693872000000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,13.0,1.0,,1.0,,,,9.0,,,,2.0,6.0,5.0,,,2.0,,11.0,,2.0,,11.0,,2.0,1.0,10.0,,2.0,14.0,,1.0,2.0,,,,11.0,,,,,8.0,6.0,,,,,,,,,,,,,,,,155.0,8.0,21.0,16.0,,1.0,,105.0,4.0,,0.0,0.0,116.0,38.0,,1.0,,,,,,,,,,,,,,228823.36363636365,280394.28571428574,18.3922871133228,38.88888888888889,61.11111111111112,112507.56488549618,619038.0,19218308.0,www.oceanconservancy.org,149,49652396.0,80.0,38.46153846153847,42.85714285714285,60.0,
307,310,479,237256802,Laurel Hill Center,Eugene,OR,1701129600000000000,Black/African American,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,1.0,,,,,4.0,,,,,4.0,1.0,,,,,5.0,,,1.0,4.0,,,,5.0,,,76.0,1.0,1.0,,,,,67.0,4.0,3.0,,,49.0,27.0,,,,,,,,,,,,,,,,0.0,175469.0,100.0,100.0,0.0,45378.41237113402,175469.0,4577175.0,WWW.LAUREL.ORG,98,8171510.0,,75.0,25.0,,
308,311,480,237275283,Echo Inc,North Fort Myers,FL,1683158400000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,11.0,,1.0,,,,,10.0,,,,,4.0,7.0,,,,0.0,11.0,,,,11.0,,,1.0,10.0,,,2.0,,,,,,,2.0,,,,,0.0,2.0,,,,0.0,2.0,,,0.0,2.0,,,0.0,2.0,,,85.0,18.0,21.0,2.0,,,,42.0,2.0,,,,40.0,45.0,,,,,,,,,,,,,,,,0.0,129959.5,100.0,100.0,0.0,40878.0,157845.0,2916989.0,www.echonet.org,67,5142945.0,,42.85714285714285,20.0,,
309,312,482,237294685,Sertoma Star Services Inc,Chicago Heights,IL,1648562028000000000,Hispanic/Latino/Latina/Latinx,Male,Decline to state,Decline to state,Decline to state,,,,,,15.0,,3.0,,,,,12.0,,,,,9.0,6.0,,,,,,,,,,,,,15.0,,,9.0,,2.0,1.0,,,,6.0,,,,,6.0,3.0,,,,,,,,,,,,,9.0,,,310.0,1.0,166.0,22.0,,0.0,,72.0,11.0,,38.0,,249.0,61.0,,,,,,,,,,,,,,,,0.0,187197.5,100.0,100.0,0.0,29581.15681233933,193143.0,11881465.0,NEWSTARSERVICES.ORG,391,15946241.0,,50.0,57.14285714285714,,
310,313,483,237303509,Childrens Hunger Alliance,Columbus,OH,1687910400000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,32.0,0.0,2.0,0.0,3.0,0.0,0.0,27.0,0.0,,,,15.0,17.0,,,,,32.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,50.0,2.0,7.0,6.0,0.0,0.0,0.0,31.0,2.0,,,2.0,36.0,12.0,,,2.0,,,,50.0,,,,50.0,,,,50.0,241086.0,0.0,-1.0,0.0,100.0,34011.16279069767,241086.0,3166046.0,WWW.CHILDRENSHUNGERALLIANCE.ORG,87,15146880.0,,42.85714285714285,50.0,,
311,314,484,237305963,American Rivers Inc,Washington,DC,1641210110000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,23.0,1.0,1.0,1.0,,1.0,,14.0,,,,5.0,11.0,7.0,0.0,,5.0,0.0,18.0,,5.0,1.0,17.0,,5.0,1.0,17.0,,5.0,14.0,1.0,1.0,,,,,12.0,,,,,8.0,6.0,,,,0.0,14.0,,,1.0,12.0,1.0,,1.0,13.0,,,78.0,1.0,8.0,,,,,57.0,1.0,1.0,,10.0,42.0,26.0,,,10.0,0.0,68.0,,10.0,6.0,59.0,3.0,10.0,2.0,65.0,1.0,10.0,175516.5,279636.0,37.23393983607261,20.0,80.0,82866.06666666667,279636.0,8439648.0,WWW.AMERICANRIVERS.ORG,95,18619634.0,80.0,52.0,57.14285714285714,100.0,
312,315,486,237314808,National Health Foundation,Los Angeles,CA,1682294400000000000,Black/African American,Female,Decline to state,Decline to state,Decline to state,,,,,,7.0,,2.0,,,,1.0,4.0,,,,,3.0,4.0,,,,,7.0,,,,,,7.0,,7.0,,,7.0,1.0,1.0,2.0,,,,3.0,,,,,4.0,3.0,,,,,7.0,,,3.0,4.0,,,1.0,6.0,,,53.0,2.0,8.0,24.0,,,,5.0,4.0,,,10.0,33.0,10.0,,,10.0,,43.0,,10.0,6.0,37.0,,10.0,7.0,36.0,,10.0,216719.3333333333,819016.0,73.53905987998606,25.0,75.0,58251.35922330097,285529.0,6650048.0,WWW.NATIONALHEALTHFOUNDATION.ORG,107,11254179.0,50.0,40.0,57.14285714285714,100.0,
313,316,487,237314838,Treepeople Inc,Beverly Hills,CA,1695945600000000000,Hispanic/Latino/Latina/Latinx,Female,,,,,,,,,24.0,,,,,,,,,,,,10.0,14.0,,,,,,,,,,,,,,,,15.0,,,5.0,,,,5.0,2.0,,3.0,,8.0,7.0,,,,,,,,,,,,,,,,104.0,4.0,3.0,37.0,,,1.0,36.0,10.0,,13.0,,53.0,44.0,2.0,5.0,,,,,,,,,,,,,,199319.5,0.0,-1.0,0.0,100.0,46072.82828282828,228343.0,4959849.0,WWW.TREEPEOPLE.ORG,101,11249621.0,100.0,55.55555555555556,60.0,,
314,317,488,237316001,Christopher House,CHICAGO,IL,1690416000000000000,White/Caucasian/European,Female,Not transgender (cisgender),Decline to state,Person without a disability,,,,,,19.0,,1.0,3.0,1.0,,,14.0,,,,,8.0,11.0,,,,,,,,,,,,,,,,8.0,,1.0,2.0,,,,4.0,1.0,,,,6.0,2.0,,,,,,,,,,,,,,,,247.0,10.0,74.0,94.0,,,,54.0,5.0,,,10.0,190.0,40.0,,17.0,,,,,,,,,,,,,,181062.5,0.0,-1.0,0.0,100.0,45698.93906810036,192035.0,13112129.0,WWW.CHRISTOPHERHOUSE.ORG,281,19224620.0,100.0,35.294117647058826,66.66666666666666,,
315,318,490,237332048,San Diego Lesbian Gay Bisexual and Transgender Community Center ,SAN DIEGO,CA,1607368533000000000,Hispanic/Latino/Latina/Latinx,Female,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",,,,,,,11.0,1.0,2.0,4.0,,,,4.0,,,,,5.0,5.0,1.0,,,1.0,10.0,,,8.0,3.0,,,,,,,4.0,,,2.0,,,,2.0,,,,,4.0,,,,,,4.0,,,3.0,1.0,,,,,,,74.0,6.0,10.0,28.0,,,,27.0,3.0,,,,33.0,27.0,14.0,,,17.0,57.0,,,51.0,23.0,,,,,,,171505.0,0.0,-1.0,0.0,100.0,55817.56470588235,171505.0,4915998.0,www.thecentersd.org,86,10832966.0,,71.42857142857143,66.66666666666666,,
316,319,495,237395681,Lambda Legal Defense and Education Fund Inc,CHICAGO,IL,1649280811000000000,White/Caucasian/European,Male,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",,,,,,,34.0,3.0,6.0,4.0,,,,21.0,,,,,13.0,21.0,,,,3.0,31.0,,,29.0,2.0,3.0,,,,,,18.0,1.0,3.0,2.0,,,,10.0,2.0,,,,9.0,8.0,,1.0,,1.0,17.0,,,12.0,3.0,3.0,,,,,,88.0,6.0,15.0,16.0,,1.0,,44.0,3.0,1.0,,2.0,34.0,44.0,5.0,4.0,1.0,10.0,78.0,,,61.0,10.0,17.0,,,,,,219650.66666666663,298739.25,26.47411859450452,40.0,60.0,93123.13178294574,445357.0,14525745.0,WWW.LAMBDALEGAL.ORG,139,21934531.0,60.0,54.83870967741935,30.0,66.66666666666666,
317,320,496,237396710,Glenwood Inc,Birmingham,AL,1628779736000000000,White/Caucasian/European,Male,,,,,,,,,33.0,0.0,5.0,0.0,,0.0,,28.0,0.0,,,,,,,,,,,,,,,,,,,,,8.0,0.0,2.0,0.0,,0.0,,6.0,0.0,,,,5.0,3.0,,,,,,,,,,,,,,,,418.0,1.0,244.0,2.0,,2.0,,139.0,10.0,,,20.0,285.0,124.0,,,9.0,,,,,,,,,,,,,0.0,181958.0,100.0,100.0,0.0,39665.57269503546,216152.0,22735299.0,WWW.GLENWOOD.ORG,566,28253913.0,71.42857142857143,32.0,25.0,,
318,321,497,237416272,Samaritan House,San Mateo,CA,1675451746000000000,Multi-Racial/Multi-Ethnic (2+ races/ethnicities),Female,,,,,,,,,20.0,5.0,2.0,4.0,,,,9.0,,,,,11.0,9.0,,,,,,,,1.0,19.0,,,,,,,5.0,1.0,,1.0,,,,2.0,1.0,,,,4.0,1.0,,,,,,,,,,,,,,,,105.0,16.0,16.0,43.0,,,,19.0,9.0,,2.0,,63.0,41.0,,1.0,,,,,,,,,,,,,,170673.0,223302.5,23.56870164910828,40.0,60.0,66364.49579831933,243407.0,8855999.0,WWW.SAMARITANHOUSESANMATEO.ORG,124,30369685.0,80.0,58.82352941176471,66.66666666666666,50.0,
319,322,498,237421892,Solid Ground Washington ,Seattle,WA,1675382400000000000,Multi-Racial/Multi-Ethnic (2+ races/ethnicities),Female,,,,,,,,,13.0,2.0,2.0,,,,,9.0,,,,,,,,,13.0,,,,13.0,,,,13.0,,,,13.0,6.0,1.0,,,,,,4.0,1.0,,,,,,,,6.0,,,,6.0,,,,6.0,,,,6.0,234.0,21.0,75.0,17.0,,0.0,,105.0,16.0,,,,124.0,109.0,1.0,,,,,,,,,,,,,,,175511.5,0.0,-1.0,0.0,100.0,50477.30434782609,196866.0,16604715.0,WWW.SOLID-GROUND.ORG,324,29222210.0,50.0,66.66666666666666,83.33333333333334,,
320,323,499,237427817,Orlando Ballet Inc,Orlando,FL,1622046387000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,22.0,1.0,1.0,2.0,,,,18.0,,,,,15.0,7.0,,,,,,,,,,,,,,,,11.0,,1.0,,,,,10.0,,,,,7.0,4.0,,,,,,,,,,,,,,,,61.0,2.0,5.0,10.0,,,,44.0,,,,,42.0,19.0,,,,,,,,,,,,,,,,0.0,151193.0,100.0,100.0,0.0,24651.491803278688,151193.0,3158675.0,ORLANDOBALLET.ORG,123,8811426.0,,68.18181818181817,28.57142857142857,,
321,324,500,237442304,Youth Emergency Services & Shelter of Iowa,Des Moines,IA,1627998089000000000,White/Caucasian/European,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,0.0,7.0,4.0,,0.0,,42.0,1.0,,1.0,,37.0,18.0,,,,,,,,,,,,,,,,182968.0,0.0,-1.0,0.0,100.0,15806.955357142857,182968.0,3723726.0,WWW.YESSIOWA.ORG,225,5901290.0,,40.0,50.0,,
322,325,502,239233412,Xiente,Philadelphia,PA,1701993600000000000,Hispanic/Latino/Latina/Latinx,Female,Not transgender (cisgender),Decline to state,Person without a disability,,,,,,10.0,,1.0,6.0,,,,3.0,,,,,6.0,4.0,,,,,,,10.0,,,,10.0,1.0,9.0,,,4.0,,,4.0,,,,,,,,,3.0,1.0,,,,,4.0,,,,,,,,4.0,,,136.0,,12.0,108.0,,,,3.0,,2.0,,11.0,,,,,,,,,,,,,,,,,136.0,126383.0,0.0,-1.0,0.0,100.0,29660.926829268294,126383.0,4990775.0,WWW.NSCAONLINE.ORG,165,9172105.0,,71.42857142857143,80.0,,
323,326,505,250965407,Jewish Family & Childrens Service,Pittsburgh,PA,1676332800000000000,White/Caucasian/European,Male,Not transgender (cisgender),,Person without a disability,,,,,,22.0,1.0,1.0,,,,,20.0,,,,,11.0,11.0,,,,,,,,,,,,,,,,11.0,,1.0,1.0,,,,9.0,,,,,8.0,3.0,,,,,,,11.0,,,,11.0,,,,11.0,119.0,2.0,15.0,7.0,,,,75.0,20.0,,,,,,,,,,,,,,,,,,,,,157252.0,195660.0,19.62997035674129,50.0,50.0,32786.32941176471,195660.0,5926588.0,WWW.JFCSPGH.ORG,172,12787096.0,,62.5,60.0,,
324,327,508,251126094,Girl Scouts Western Pennsylvania Inc,Pittsburgh,PA,1697673600000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,21.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,,5.0,0.0,18.0,3.0,,,,,,,,,,,,,,,,14.0,,1.0,,,,,13.0,,,,,12.0,2.0,,,,,,,,,,,,,,,,107.0,1.0,11.0,1.0,,0.0,,94.0,0.0,,0.0,,93.0,14.0,,,,,,,,,,,,,,,,267841.0,0.0,-1.0,0.0,100.0,39431.313609467456,267841.0,6931733.0,WWW.GSWPA.ORG,170,10713817.0,,88.88888888888889,90.0,,
325,328,509,251198158,Child Development Centers Inc,Erie,PA,1665446400000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,9.0,,2.0,,,,,7.0,,,,,5.0,4.0,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,401.0,2.0,28.0,12.0,,,,350.0,9.0,,,,353.0,48.0,,,,,,,,,,,,,,,,323661.0,198614.0,-62.959811493651,50.0,50.0,33149.82978723404,323661.0,19218779.0,WWW.CDCENTERS.ORG,566,26993736.0,,0.0,88.88888888888889,,
326,329,510,251203882,Chartiers Center,Bridgeville,PA,1648217067000000000,White/Caucasian/European,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,,,,,,8.0,,,,,7.0,2.0,,,,,,,,,,,,,,,,110.0,2.0,12.0,2.0,,,,94.0,,,,,78.0,32.0,,,,,,,,,,,,,,,,221255.0,0.0,-1.0,0.0,100.0,35130.7106918239,276512.0,6028293.0,WWW.CHARTIERSCENTER.ORG,161,10619948.0,100.0,28.57142857142857,85.71428571428571,,
